idturk,day,treatment,batch,durationinseconds,initialendowment,initialendowmentupdated,borrowsavings1,borrowsavings2,pointssaving1,pointssaving2,pointsdebt1,pointsdebt2,balance_a1,balance_a2,balance_a3,balance_a4,balance_a5,balance_a6,errorbdm1,errorbdm2,errorbdm3,errordebtintro1,errordebtintro2,errordebtintro3,errordebtintro4,errordebtintro5,errordebtendowment1,errordebtendowment2,errordebtendowment3,errordebtendowment4,errordebtendowment5,errordebtendowment6,errordebtendowment7,errordebtendowment8,errordebtpayment1,errordebtpayment2,errordebtpayment3,error_count,error_initial,error_main,error_main_total,error_count_total,instruction_confusion,demo_sex,demo_age,demo_state,demo_race,demo_educ,demo_collegeplus,demo_studentloan,demo_holddebt,demo_covid,end_reasoning,end_debtimportance,end_balancesimportance,end_rateimportance,end_hindsight,orderlottery,lotterychoice,timechoice,perco_orig,ind_optimal_ia,ind_optimal_ia_all,debtsaving1balanceupdated2,debtsaving2balanceupdated2,debtsaving3balance,debtsaving4balance,debtdebt1balanceupdated,debtdebt2balanceupdated,controlsaving1balanceupdated2,controlsaving2balanceupdated2,controlsaving3balanceupdated,controlsaving4balanceupdated,controlsaving5balance,controlsaving6balance,pointssaving3,pointssaving4,i,demo_white,demo_age_median
A3BJTC39BU7R4V,4,1,3,690,870,870,0,0,870,0,0,0,4470,0,0,-4300,300,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,1,30,California,Asian,College graduate with Bachelor's Degree (4 year),1,1,1,3,"After eliminating the 15% debt, I put as much money as possible in the account with the highest interest rate because that gave me the highest reward. In hindsight, I would have made a little bit more if I did not eliminate the debt first.",Slightly important,Moderately important,Extremely important,If I could redo the experiment. I would empty the account with the smaller interest rate then put all the money the whole experiment into the account with a 20% interest rate.,NA,0.75,1,1,1,0,4470,0,300,6400,0,-4300,NA,NA,NA,NA,NA,NA,NA,NA,93,0,0
A3C2X1L5PVNNLV,0,0,4,602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3,3,The instructions needed maximum attention.,0,23,Oregon,White,College graduate with Bachelor's Degree (4 year),1,0,0,2,I gave the higher percentage return the higher allocation and I gave all my allocations because I want to get the maximum number of profit.,Slightly important,Slightly important,Extremely important,giving the higher interest rate the higher percentage of the allocation.,1,1,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,1,0
A3C2X1L5PVNNLV,1,0,4,3912,500,1700,NA,NA,500,100,NA,NA,1500,300,900,5100,900,1500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,2,3,3,The instructions needed maximum attention.,0,23,Oregon,White,College graduate with Bachelor's Degree (4 year),1,0,0,2,I gave the higher percentage return the higher allocation and I gave all my allocations because I want to get the maximum number of profit.,Slightly important,Slightly important,Extremely important,giving the higher interest rate the higher percentage of the allocation.,NA,1,1,0.29411766,0,0,NA,NA,NA,NA,NA,NA,1500,300,900,5100,900,1500,300,800,94,1,0
A3C2X1L5PVNNLV,2,0,4,957,475,475,NA,NA,125,100,NA,NA,1625,400,1025,5225,900,1500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,3,The instructions needed maximum attention.,0,23,Oregon,White,College graduate with Bachelor's Degree (4 year),1,0,0,2,I gave the higher percentage return the higher allocation and I gave all my allocations because I want to get the maximum number of profit.,Slightly important,Slightly important,Extremely important,giving the higher interest rate the higher percentage of the allocation.,NA,1,1,0.2631579,0,0,NA,NA,NA,NA,NA,NA,1625,400,1025,5225,900,1500,125,125,94,1,0
A3C2X1L5PVNNLV,3,0,4,3914,535,535,NA,NA,135,130,NA,NA,1760,530,1155,5365,900,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,The instructions needed maximum attention.,0,23,Oregon,White,College graduate with Bachelor's Degree (4 year),1,0,0,2,I gave the higher percentage return the higher allocation and I gave all my allocations because I want to get the maximum number of profit.,Slightly important,Slightly important,Extremely important,giving the higher interest rate the higher percentage of the allocation.,NA,1,1,0.25233644,0,0,NA,NA,NA,NA,NA,NA,1760,530,1155,5365,900,1500,130,140,94,1,0
A3C2X1L5PVNNLV,4,0,4,5407,602,602,NA,NA,200,101,NA,NA,1960,631,1256,5565,900,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,The instructions needed maximum attention.,0,23,Oregon,White,College graduate with Bachelor's Degree (4 year),1,0,0,2,I gave the higher percentage return the higher allocation and I gave all my allocations because I want to get the maximum number of profit.,Slightly important,Slightly important,Extremely important,giving the higher interest rate the higher percentage of the allocation.,NA,1,1,0.33222592,0,0,NA,NA,NA,NA,NA,NA,1960,631,1256,5565,900,1500,101,200,94,1,0
A3D9BON0T5DQ0A,0,1,1,331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,Everything was clear.,1,24,Illinois,Native American,College graduate with Bachelor's Degree (4 year),1,0,0,2,Simply judging as my own account to have more profit at the end.,Extremely important,Extremely important,Extremely important,Putting the endowments in higher rate of interest to gain more.,2,0.5,0.7,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,0,0
A3D9BON0T5DQ0A,1,1,1,748,500,1700,0,0,600,400,250,450,1600,600,-350,-3850,300,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Everything was clear.,1,24,Illinois,Native American,College graduate with Bachelor's Degree (4 year),1,0,0,2,Simply judging as my own account to have more profit at the end.,Extremely important,Extremely important,Extremely important,Putting the endowments in higher rate of interest to gain more.,NA,0.5,0.7,0.35294119,0,0,1600,600,300,6400,-350,-3850,NA,NA,NA,NA,NA,NA,NA,NA,95,0,0
A3D9BON0T5DQ0A,2,1,1,621,500,1400,0,0,100,100,100,1100,1100,400,-250,-2750,300,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Everything was clear.,1,24,Illinois,Native American,College graduate with Bachelor's Degree (4 year),1,0,0,2,Simply judging as my own account to have more profit at the end.,Extremely important,Extremely important,Extremely important,Putting the endowments in higher rate of interest to gain more.,NA,0.5,0.7,0.071428575,0,0,1100,400,300,6400,-250,-2750,NA,NA,NA,NA,NA,NA,NA,NA,95,0,0
A3D9BON0T5DQ0A,3,1,1,440,450,550,0,0,550,0,0,0,1550,400,-250,-2750,300,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Everything was clear.,1,24,Illinois,Native American,College graduate with Bachelor's Degree (4 year),1,0,0,2,Simply judging as my own account to have more profit at the end.,Extremely important,Extremely important,Extremely important,Putting the endowments in higher rate of interest to gain more.,NA,0.5,0.7,1,1,0,1550,400,300,6400,-250,-2750,NA,NA,NA,NA,NA,NA,NA,NA,95,0,0
A3D9BON0T5DQ0A,4,1,1,829,540,540,0,0,540,0,0,0,2090,400,-250,-2750,300,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Everything was clear.,1,24,Illinois,Native American,College graduate with Bachelor's Degree (4 year),1,0,0,2,Simply judging as my own account to have more profit at the end.,Extremely important,Extremely important,Extremely important,Putting the endowments in higher rate of interest to gain more.,NA,0.5,0.7,1,1,0,2090,400,300,6400,-250,-2750,NA,NA,NA,NA,NA,NA,NA,NA,95,0,0
A3F5YHQWKPC5MX,0,0,2,584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,6,8,no,0,35,Florida,White,College graduate with Bachelor's Degree (4 year),1,0,1,2,funnel in as much money as I could into the account with the highest interest percentage rate to offset as much of the negative balance as I could.,Extremely important,Very important,Extremely important,"there was a point where I kind of questioned whether or not the study was going to start taking from the highest interest account, so in some cases I funneled money into the other accounts from highest to lowest as a backup plan.",1,1,0.75,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,1,1
A3F5YHQWKPC5MX,1,0,2,2419,500,800,NA,NA,400,0,NA,NA,2400,100,1000,4300,900,1500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,2,6,8,no,0,35,Florida,White,College graduate with Bachelor's Degree (4 year),1,0,1,2,funnel in as much money as I could into the account with the highest interest percentage rate to offset as much of the negative balance as I could.,Extremely important,Very important,Extremely important,"there was a point where I kind of questioned whether or not the study was going to start taking from the highest interest account, so in some cases I funneled money into the other accounts from highest to lowest as a backup plan.",NA,1,0.75,0.5,0,0,NA,NA,NA,NA,NA,NA,2400,100,1000,4300,900,1500,400,0,96,1,1
A3F5YHQWKPC5MX,2,0,2,2820,610,710,NA,NA,500,0,NA,NA,2900,0,1210,4300,900,1500,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,2,6,8,no,0,35,Florida,White,College graduate with Bachelor's Degree (4 year),1,0,1,2,funnel in as much money as I could into the account with the highest interest percentage rate to offset as much of the negative balance as I could.,Extremely important,Very important,Extremely important,"there was a point where I kind of questioned whether or not the study was going to start taking from the highest interest account, so in some cases I funneled money into the other accounts from highest to lowest as a backup plan.",NA,1,0.75,0.70422536,0,0,NA,NA,NA,NA,NA,NA,2900,0,1210,4300,900,1500,210,0,96,1,1
A3F5YHQWKPC5MX,3,0,2,512,732,832,NA,NA,700,32,NA,NA,3500,32,1310,4300,900,1500,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,6,8,no,0,35,Florida,White,College graduate with Bachelor's Degree (4 year),1,0,1,2,funnel in as much money as I could into the account with the highest interest percentage rate to offset as much of the negative balance as I could.,Extremely important,Very important,Extremely important,"there was a point where I kind of questioned whether or not the study was going to start taking from the highest interest account, so in some cases I funneled money into the other accounts from highest to lowest as a backup plan.",NA,1,0.75,0.84134614,0,0,NA,NA,NA,NA,NA,NA,3500,32,1310,4300,900,1500,100,0,96,1,1
A3F5YHQWKPC5MX,4,0,2,656,870,902,NA,NA,902,0,NA,NA,4402,0,1310,4300,900,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,no,0,35,Florida,White,College graduate with Bachelor's Degree (4 year),1,0,1,2,funnel in as much money as I could into the account with the highest interest percentage rate to offset as much of the negative balance as I could.,Extremely important,Very important,Extremely important,"there was a point where I kind of questioned whether or not the study was going to start taking from the highest interest account, so in some cases I funneled money into the other accounts from highest to lowest as a backup plan.",NA,1,0.75,1,1,0,NA,NA,NA,NA,NA,NA,4402,0,1310,4300,900,1500,0,0,96,1,1
A3FSDH6HUZPNQ8,0,0,2,563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,No.  There was nothing confusing in the instructions.  The instructions were well-written/typed.,1,23,California,White,High school or equivalent,0,0,0,2,I tried to choose an option that would return a higher amount on each decision throughout the week.,Moderately important,Slightly important,Extremely important,I would probably use the same strategy.,2,0.5,1,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1,0
A3FSDH6HUZPNQ8,1,0,2,1714,500,900,NA,NA,900,0,NA,NA,2900,0,600,4300,900,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No.  There was nothing confusing in the instructions.  The instructions were well-written/typed.,1,23,California,White,High school or equivalent,0,0,0,2,I tried to choose an option that would return a higher amount on each decision throughout the week.,Moderately important,Slightly important,Extremely important,I would probably use the same strategy.,NA,0.5,1,1,1,1,NA,NA,NA,NA,NA,NA,2900,0,600,4300,900,1500,0,0,97,1,0
A3FSDH6HUZPNQ8,2,0,2,1015,640,640,NA,NA,640,0,NA,NA,3540,0,600,4300,900,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No.  There was nothing confusing in the instructions.  The instructions were well-written/typed.,1,23,California,White,High school or equivalent,0,0,0,2,I tried to choose an option that would return a higher amount on each decision throughout the week.,Moderately important,Slightly important,Extremely important,I would probably use the same strategy.,NA,0.5,1,1,1,1,NA,NA,NA,NA,NA,NA,3540,0,600,4300,900,1500,0,0,97,1,0
A3FSDH6HUZPNQ8,3,0,2,640,768,768,NA,NA,768,0,NA,NA,4308,0,600,4300,900,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No.  There was nothing confusing in the instructions.  The instructions were well-written/typed.,1,23,California,White,High school or equivalent,0,0,0,2,I tried to choose an option that would return a higher amount on each decision throughout the week.,Moderately important,Slightly important,Extremely important,I would probably use the same strategy.,NA,0.5,1,1,1,1,NA,NA,NA,NA,NA,NA,4308,0,600,4300,900,1500,0,0,97,1,0
A3FSDH6HUZPNQ8,4,0,2,1107,922,922,NA,NA,922,0,NA,NA,5230,0,600,4300,900,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No.  There was nothing confusing in the instructions.  The instructions were well-written/typed.,1,23,California,White,High school or equivalent,0,0,0,2,I tried to choose an option that would return a higher amount on each decision throughout the week.,Moderately important,Slightly important,Extremely important,I would probably use the same strategy.,NA,0.5,1,1,1,1,NA,NA,NA,NA,NA,NA,5230,0,600,4300,900,1500,0,0,97,1,0
A3FXXVWB4808XQ,0,0,2,319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,No. Everything seemed clear to me.,0,37,New Jersey,White,Some college,0,0,0,1,Since I could not allocate any money into paying down the debt accounts I wanted to put as much as possible into my highest interest savings account.,Extremely important,Extremely important,Extremely important,I wouldn't change very much other than wanting to pay down the debt accounts too.,1,0.8,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,1,1
A3FXXVWB4808XQ,1,0,2,623,500,800,NA,NA,500,50,NA,NA,2500,150,850,4300,900,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No. Everything seemed clear to me.,0,37,New Jersey,White,Some college,0,0,0,1,Since I could not allocate any money into paying down the debt accounts I wanted to put as much as possible into my highest interest savings account.,Extremely important,Extremely important,Extremely important,I wouldn't change very much other than wanting to pay down the debt accounts too.,NA,0.8,1,0.625,0,0,NA,NA,NA,NA,NA,NA,2500,150,850,4300,900,1500,250,0,98,1,1
A3FXXVWB4808XQ,2,0,2,485,613,713,NA,NA,713,0,NA,NA,3213,50,850,4300,900,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No. Everything seemed clear to me.,0,37,New Jersey,White,Some college,0,0,0,1,Since I could not allocate any money into paying down the debt accounts I wanted to put as much as possible into my highest interest savings account.,Extremely important,Extremely important,Extremely important,I wouldn't change very much other than wanting to pay down the debt accounts too.,NA,0.8,1,1,1,0,NA,NA,NA,NA,NA,NA,3213,50,850,4300,900,1500,0,0,98,1,1
A3FXXVWB4808XQ,3,0,2,492,745,795,NA,NA,795,0,NA,NA,4008,0,850,4300,900,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No. Everything seemed clear to me.,0,37,New Jersey,White,Some college,0,0,0,1,Since I could not allocate any money into paying down the debt accounts I wanted to put as much as possible into my highest interest savings account.,Extremely important,Extremely important,Extremely important,I wouldn't change very much other than wanting to pay down the debt accounts too.,NA,0.8,1,1,1,0,NA,NA,NA,NA,NA,NA,4008,0,850,4300,900,1500,0,0,98,1,1
A3FXXVWB4808XQ,4,0,2,576,899,899,NA,NA,899,0,NA,NA,4907,0,850,4300,900,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No. Everything seemed clear to me.,0,37,New Jersey,White,Some college,0,0,0,1,Since I could not allocate any money into paying down the debt accounts I wanted to put as much as possible into my highest interest savings account.,Extremely important,Extremely important,Extremely important,I wouldn't change very much other than wanting to pay down the debt accounts too.,NA,0.8,1,1,1,0,NA,NA,NA,NA,NA,NA,4907,0,850,4300,900,1500,0,0,98,1,1
A3G8OON0TDPN1E,0,1,1,284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,none.  cool beans,1,40,Texas,Hispanic,College graduate with Bachelor's Degree (4 year),1,1,0,2,maximize interest,Very important,Extremely important,Extremely important,maximize,1,0.75,0.9,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,0,1
A3G8OON0TDPN1E,1,1,1,601,500,900,0,0,900,0,0,0,2900,0,-600,-4300,300,6400,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,none.  cool beans,1,40,Texas,Hispanic,College graduate with Bachelor's Degree (4 year),1,1,0,2,maximize interest,Very important,Extremely important,Extremely important,maximize,NA,0.75,0.9,1,1,0,2900,0,300,6400,-600,-4300,NA,NA,NA,NA,NA,NA,NA,NA,99,0,1
A3G8OON0TDPN1E,2,1,1,445,640,640,0,0,640,0,0,0,3540,0,-600,-4300,300,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,none.  cool beans,1,40,Texas,Hispanic,College graduate with Bachelor's Degree (4 year),1,1,0,2,maximize interest,Very important,Extremely important,Extremely important,maximize,NA,0.75,0.9,1,1,0,3540,0,300,6400,-600,-4300,NA,NA,NA,NA,NA,NA,NA,NA,99,0,1
A3G8OON0TDPN1E,3,1,1,368,768,768,0,0,168,0,600,0,3708,0,0,-4300,300,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,none.  cool beans,1,40,Texas,Hispanic,College graduate with Bachelor's Degree (4 year),1,1,0,2,maximize interest,Very important,Extremely important,Extremely important,maximize,NA,0.75,0.9,0.21875,0,0,3708,0,300,6400,0,-4300,NA,NA,NA,NA,NA,NA,NA,NA,99,0,1
A3G8OON0TDPN1E,4,1,1,422,892,892,0,0,892,0,0,0,4600,0,0,-4300,300,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,none.  cool beans,1,40,Texas,Hispanic,College graduate with Bachelor's Degree (4 year),1,1,0,2,maximize interest,Very important,Extremely important,Extremely important,maximize,NA,0.75,0.9,1,1,0,4600,0,300,6400,0,-4300,NA,NA,NA,NA,NA,NA,NA,NA,99,0,1
A3GFT114RMQTX6,0,1,1,775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,8,9,nope,1,36,Washington,White,Master's Degree (MS),1,0,0,2,I analysed the study and did it with full effort and also i enjoyed it.,Extremely important,Very important,Extremely important,I follow the professional way.,2,1,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,1,1
A3GFT114RMQTX6,1,1,1,513,500,500,0,0,100,150,150,100,2100,550,-450,-4200,300,6400,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,3,8,9,nope,1,36,Washington,White,Master's Degree (MS),1,0,0,2,I analysed the study and did it with full effort and also i enjoyed it.,Extremely important,Very important,Extremely important,I follow the professional way.,NA,1,1,0.2,0,0,2100,550,300,6400,-450,-4200,NA,NA,NA,NA,NA,NA,NA,NA,100,1,1
A3GFT114RMQTX6,2,1,1,400,563,1763,0,0,500,363,400,500,1600,713,-50,-3700,300,6400,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,4,0,4,8,9,nope,1,36,Washington,White,Master's Degree (MS),1,0,0,2,I analysed the study and did it with full effort and also i enjoyed it.,Extremely important,Very important,Extremely important,I follow the professional way.,NA,1,1,0.28360748,0,0,1600,713,300,6400,-50,-3700,NA,NA,NA,NA,NA,NA,NA,NA,100,1,1
A3GFT114RMQTX6,3,1,1,331,564,564,0,0,150,100,200,114,1750,813,150,-3586,300,6400,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,8,9,nope,1,36,Washington,White,Master's Degree (MS),1,0,0,2,I analysed the study and did it with full effort and also i enjoyed it.,Extremely important,Very important,Extremely important,I follow the professional way.,NA,1,1,0.26595744,0,0,1750,813,300,6400,150,-3586,NA,NA,NA,NA,NA,NA,NA,NA,100,1,1
A3GFT114RMQTX6,4,1,1,613,640,640,0,0,200,150,140,150,1950,963,290,-3436,300,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,nope,1,36,Washington,White,Master's Degree (MS),1,0,0,2,I analysed the study and did it with full effort and also i enjoyed it.,Extremely important,Very important,Extremely important,I follow the professional way.,NA,1,1,0.3125,0,0,1950,963,300,6400,290,-3436,NA,NA,NA,NA,NA,NA,NA,NA,100,1,1
A3I11HUO6VH8KY,0,0,2,471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3,3,None,1,59,Ohio,White,Some college,0,0,1,1,I calculated the gains basically between the 20% and the 5%. It seemed like the gains from the 5% were higher for some reason so I decided to invest largely there. I did want to keep money in other accounts as well though since they would also provide gains.,Not at all important,Extremely important,Moderately important,I am second guessing myself as to whether I should have invested in the highest interest rate of 20% instead of banking most of it in the 5%. I would probably have done that in retrospect.,2,1,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,1,1
A3I11HUO6VH8KY,1,0,2,1706,500,700,NA,NA,200,100,NA,NA,2200,300,700,4600,900,1500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,3,None,1,59,Ohio,White,Some college,0,0,1,1,I calculated the gains basically between the 20% and the 5%. It seemed like the gains from the 5% were higher for some reason so I decided to invest largely there. I did want to keep money in other accounts as well though since they would also provide gains.,Not at all important,Extremely important,Moderately important,I am second guessing myself as to whether I should have invested in the highest interest rate of 20% instead of banking most of it in the 5%. I would probably have done that in retrospect.,NA,1,1,0.2857143,0,0,NA,NA,NA,NA,NA,NA,2200,300,700,4600,900,1500,100,300,101,1,1
A3I11HUO6VH8KY,2,0,2,593,560,860,NA,NA,160,0,NA,NA,2160,200,1000,5000,900,1500,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,2,3,3,None,1,59,Ohio,White,Some college,0,0,1,1,I calculated the gains basically between the 20% and the 5%. It seemed like the gains from the 5% were higher for some reason so I decided to invest largely there. I did want to keep money in other accounts as well though since they would also provide gains.,Not at all important,Extremely important,Moderately important,I am second guessing myself as to whether I should have invested in the highest interest rate of 20% instead of banking most of it in the 5%. I would probably have done that in retrospect.,NA,1,1,0.18604651,0,0,NA,NA,NA,NA,NA,NA,2160,200,1000,5000,900,1500,300,400,101,1,1
A3I11HUO6VH8KY,3,0,2,460,607,1007,NA,NA,0,0,NA,NA,1960,0,1207,5800,900,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,None,1,59,Ohio,White,Some college,0,0,1,1,I calculated the gains basically between the 20% and the 5%. It seemed like the gains from the 5% were higher for some reason so I decided to invest largely there. I did want to keep money in other accounts as well though since they would also provide gains.,Not at all important,Extremely important,Moderately important,I am second guessing myself as to whether I should have invested in the highest interest rate of 20% instead of banking most of it in the 5%. I would probably have done that in retrospect.,NA,1,1,0,0,0,NA,NA,NA,NA,NA,NA,1960,0,1207,5800,900,1500,207,800,101,1,1
A3I11HUO6VH8KY,4,0,2,709,618,1518,NA,NA,0,0,NA,NA,1060,0,1525,7000,900,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,None,1,59,Ohio,White,Some college,0,0,1,1,I calculated the gains basically between the 20% and the 5%. It seemed like the gains from the 5% were higher for some reason so I decided to invest largely there. I did want to keep money in other accounts as well though since they would also provide gains.,Not at all important,Extremely important,Moderately important,I am second guessing myself as to whether I should have invested in the highest interest rate of 20% instead of banking most of it in the 5%. I would probably have done that in retrospect.,NA,1,1,0,0,0,NA,NA,NA,NA,NA,NA,1060,0,1525,7000,900,1500,318,1200,101,1,1
A3IZUXFPPMVKOT,0,0,4,655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,29,30,nothing,1,62,Oregon,Black,Master's Degree (MS),1,1,1,3,The decision is with the self confident.,Very important,Moderately important,Extremely important,"The experiment is decision making with the benefit of hindsight, The points are increased at the same time the payoff is increase. Many points make a high payoff.",1,1,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,0,1
A3IZUXFPPMVKOT,1,0,4,2182,500,2400,NA,NA,1000,1000,NA,NA,1500,1000,800,4500,900,1500,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,9,0,9,29,30,nothing,1,62,Oregon,Black,Master's Degree (MS),1,1,1,3,The decision is with the self confident.,Very important,Moderately important,Extremely important,"The experiment is decision making with the benefit of hindsight, The points are increased at the same time the payoff is increase. Many points make a high payoff.",NA,1,1,0.41666666,0,0,NA,NA,NA,NA,NA,NA,1500,1000,800,4500,900,1500,200,200,102,0,1
A3IZUXFPPMVKOT,2,0,4,3338,500,2000,NA,NA,1000,500,NA,NA,1500,1000,1100,4700,900,1500,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,6,0,6,29,30,nothing,1,62,Oregon,Black,Master's Degree (MS),1,1,1,3,The decision is with the self confident.,Very important,Moderately important,Extremely important,"The experiment is decision making with the benefit of hindsight, The points are increased at the same time the payoff is increase. Many points make a high payoff.",NA,1,1,0.5,0,0,NA,NA,NA,NA,NA,NA,1500,1000,1100,4700,900,1500,300,200,102,0,1
A3IZUXFPPMVKOT,3,0,4,747,555,2155,NA,NA,650,350,NA,NA,1200,700,1855,5100,900,1500,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,8,0,8,29,30,nothing,1,62,Oregon,Black,Master's Degree (MS),1,1,1,3,The decision is with the self confident.,Very important,Moderately important,Extremely important,"The experiment is decision making with the benefit of hindsight, The points are increased at the same time the payoff is increase. Many points make a high payoff.",NA,1,1,0.30162412,0,0,NA,NA,NA,NA,NA,NA,1200,700,1855,5100,900,1500,755,400,102,0,1
